n_loops,bead_idx,replicate,mutant,date,salt,hmgb1
0,5,12,12NonA4C,190515,Mg,80
0,6,12,12NonA4C,190515,Mg,80
0,7,12,12NonA4C,190515,Mg,80
0,8,12,12NonA4C,190515,Mg,80
0,9,12,12NonA4C,190515,Mg,80
0,10,12,12NonA4C,190515,Mg,80
0,11,12,12NonA4C,190515,Mg,80
0,12,12,12NonA4C,190515,Mg,80
0,13,12,12NonA4C,190515,Mg,80
0,14,12,12NonA4C,190515,Mg,80
0,15,12,12NonA4C,190515,Mg,80
0,16,12,12NonA4C,190515,Mg,80
0,0,13,12NonA4C,190515,Mg,80
0,1,13,12NonA4C,190515,Mg,80
0,2,13,12NonA4C,190515,Mg,80
0,3,13,12NonA4C,190515,Mg,80
0,4,13,12NonA4C,190515,Mg,80
0,5,13,12NonA4C,190515,Mg,80
0,6,13,12NonA4C,190515,Mg,80
0,7,13,12NonA4C,190515,Mg,80
0,8,13,12NonA4C,190515,Mg,80
2,9,13,12NonA4C,190515,Mg,80
0,0,14,12NonA4C,190515,Mg,80
0,1,14,12NonA4C,190515,Mg,80
0,2,14,12NonA4C,190515,Mg,80
0,3,14,12NonA4C,190515,Mg,80
0,4,14,12NonA4C,190515,Mg,80
0,5,14,12NonA4C,190515,Mg,80
0,6,14,12NonA4C,190515,Mg,80
0,7,14,12NonA4C,190515,Mg,80
0,8,14,12NonA4C,190515,Mg,80
0,9,14,12NonA4C,190515,Mg,80
0,10,14,12NonA4C,190515,Mg,80
0,11,14,12NonA4C,190515,Mg,80
0,12,14,12NonA4C,190515,Mg,80
0,13,14,12NonA4C,190515,Mg,80
0,14,14,12NonA4C,190515,Mg,80
0,15,14,12NonA4C,190515,Mg,80
0,16,14,12NonA4C,190515,Mg,80
0,17,14,12NonA4C,190515,Mg,80
0,18,14,12NonA4C,190515,Mg,80
0,19,14,12NonA4C,190515,Mg,80
0,20,14,12NonA4C,190515,Mg,80
0,21,14,12NonA4C,190515,Mg,80
0,22,14,12NonA4C,190515,Mg,80
0,23,14,12NonA4C,190515,Mg,80
0,24,14,12NonA4C,190515,Mg,80
0,25,14,12NonA4C,190515,Mg,80
0,26,14,12NonA4C,190515,Mg,80
0,27,14,12NonA4C,190515,Mg,80
0,28,14,12NonA4C,190515,Mg,80
0,29,14,12NonA4C,190515,Mg,80
0,0,15,12NonA4C,190515,Mg,80
0,1,15,12NonA4C,190515,Mg,80
0,2,15,12NonA4C,190515,Mg,80
0,3,15,12NonA4C,190515,Mg,80
0,4,15,12NonA4C,190515,Mg,80
0,5,15,12NonA4C,190515,Mg,80
0,6,15,12NonA4C,190515,Mg,80
0,7,15,12NonA4C,190515,Mg,80
0,8,15,12NonA4C,190515,Mg,80
0,9,15,12NonA4C,190515,Mg,80
0,10,15,12NonA4C,190515,Mg,80
0,11,15,12NonA4C,190515,Mg,80
0,12,15,12NonA4C,190515,Mg,80
1,13,15,12NonA4C,190515,Mg,80
0,14,15,12NonA4C,190515,Mg,80
0,15,15,12NonA4C,190515,Mg,80
0,16,15,12NonA4C,190515,Mg,80
0,17,15,12NonA4C,190515,Mg,80
0,18,15,12NonA4C,190515,Mg,80
0,19,15,12NonA4C,190515,Mg,80
1,20,15,12NonA4C,190515,Mg,80
0,0,16,12NonA4C,190515,Mg,80
0,1,16,12NonA4C,190515,Mg,80
0,2,16,12NonA4C,190515,Mg,80
0,3,16,12NonA4C,190515,Mg,80
0,4,16,12NonA4C,190515,Mg,80
0,5,16,12NonA4C,190515,Mg,80
0,6,16,12NonA4C,190515,Mg,80
0,7,16,12NonA4C,190515,Mg,80
0,8,16,12NonA4C,190515,Mg,80
0,9,16,12NonA4C,190515,Mg,80
0,10,16,12NonA4C,190515,Mg,80
0,11,16,12NonA4C,190515,Mg,80
0,12,16,12NonA4C,190515,Mg,80
0,13,16,12NonA4C,190515,Mg,80
0,14,16,12NonA4C,190515,Mg,80
0,15,16,12NonA4C,190515,Mg,80
0,16,16,12NonA4C,190515,Mg,80
0,17,16,12NonA4C,190515,Mg,80
0,18,16,12NonA4C,190515,Mg,80
0,19,16,12NonA4C,190515,Mg,80
0,20,16,12NonA4C,190515,Mg,80
0,21,16,12NonA4C,190515,Mg,80
0,22,16,12NonA4C,190515,Mg,80
0,23,16,12NonA4C,190515,Mg,80
0,24,16,12NonA4C,190515,Mg,80
0,25,16,12NonA4C,190515,Mg,80
0,26,16,12NonA4C,190515,Mg,80
0,0,17,12NonA4C,190515,Mg,80
0,1,17,12NonA4C,190515,Mg,80
0,2,17,12NonA4C,190515,Mg,80
1,3,17,12NonA4C,190515,Mg,80
0,4,17,12NonA4C,190515,Mg,80
0,5,17,12NonA4C,190515,Mg,80
0,6,17,12NonA4C,190515,Mg,80
0,7,17,12NonA4C,190515,Mg,80
0,8,17,12NonA4C,190515,Mg,80
0,9,17,12NonA4C,190515,Mg,80
0,10,17,12NonA4C,190515,Mg,80
0,11,17,12NonA4C,190515,Mg,80
0,12,17,12NonA4C,190515,Mg,80
0,13,17,12NonA4C,190515,Mg,80
0,14,17,12NonA4C,190515,Mg,80
0,15,17,12NonA4C,190515,Mg,80
0,16,17,12NonA4C,190515,Mg,80
0,17,17,12NonA4C,190515,Mg,80
0,18,17,12NonA4C,190515,Mg,80
0,19,17,12NonA4C,190515,Mg,80
0,20,17,12NonA4C,190515,Mg,80
0,21,17,12NonA4C,190515,Mg,80
0,22,17,12NonA4C,190515,Mg,80
0,23,17,12NonA4C,190515,Mg,80
0,24,17,12NonA4C,190515,Mg,80
1,25,17,12NonA4C,190515,Mg,80
0,26,17,12NonA4C,190515,Mg,80
0,27,17,12NonA4C,190515,Mg,80
0,28,17,12NonA4C,190515,Mg,80
0,0,1,12SpacG11A,Date Unknown,Mg,80
0,1,1,12SpacG11A,Date Unknown,Mg,80
0,2,1,12SpacG11A,Date Unknown,Mg,80
0,3,1,12SpacG11A,Date Unknown,Mg,80
1,4,1,12SpacG11A,Date Unknown,Mg,80
0,5,1,12SpacG11A,Date Unknown,Mg,80
0,6,1,12SpacG11A,Date Unknown,Mg,80
1,7,1,12SpacG11A,Date Unknown,Mg,80
0,8,1,12SpacG11A,Date Unknown,Mg,80
1,9,1,12SpacG11A,Date Unknown,Mg,80
1,10,1,12SpacG11A,Date Unknown,Mg,80
0,11,1,12SpacG11A,Date Unknown,Mg,80
0,12,1,12SpacG11A,Date Unknown,Mg,80
4,13,1,12SpacG11A,Date Unknown,Mg,80
0,14,1,12SpacG11A,Date Unknown,Mg,80
1,15,1,12SpacG11A,Date Unknown,Mg,80
0,16,1,12SpacG11A,Date Unknown,Mg,80
0,17,1,12SpacG11A,Date Unknown,Mg,80
6,18,1,12SpacG11A,Date Unknown,Mg,80
0,19,1,12SpacG11A,Date Unknown,Mg,80
0,20,1,12SpacG11A,Date Unknown,Mg,80
0,21,1,12SpacG11A,Date Unknown,Mg,80
0,22,1,12SpacG11A,Date Unknown,Mg,80
0,0,2,12SpacG11A,Date Unknown,Mg,80
0,1,2,12SpacG11A,Date Unknown,Mg,80
0,2,2,12SpacG11A,Date Unknown,Mg,80
0,3,2,12SpacG11A,Date Unknown,Mg,80
0,4,2,12SpacG11A,Date Unknown,Mg,80
1,5,2,12SpacG11A,Date Unknown,Mg,80
0,6,2,12SpacG11A,Date Unknown,Mg,80
0,7,2,12SpacG11A,Date Unknown,Mg,80
0,8,2,12SpacG11A,Date Unknown,Mg,80
0,9,2,12SpacG11A,Date Unknown,Mg,80
0,10,2,12SpacG11A,Date Unknown,Mg,80
1,11,2,12SpacG11A,Date Unknown,Mg,80
0,12,2,12SpacG11A,Date Unknown,Mg,80
0,13,2,12SpacG11A,Date Unknown,Mg,80
0,14,2,12SpacG11A,Date Unknown,Mg,80
0,15,2,12SpacG11A,Date Unknown,Mg,80
0,16,2,12SpacG11A,Date Unknown,Mg,80
0,17,2,12SpacG11A,Date Unknown,Mg,80
0,18,2,12SpacG11A,Date Unknown,Mg,80
0,19,2,12SpacG11A,Date Unknown,Mg,80
0,20,2,12SpacG11A,Date Unknown,Mg,80
1,21,2,12SpacG11A,Date Unknown,Mg,80
0,22,2,12SpacG11A,Date Unknown,Mg,80
0,23,2,12SpacG11A,Date Unknown,Mg,80
1,24,2,12SpacG11A,Date Unknown,Mg,80
0,25,2,12SpacG11A,Date Unknown,Mg,80
0,26,2,12SpacG11A,Date Unknown,Mg,80
1,27,2,12SpacG11A,Date Unknown,Mg,80
0,0,3,12SpacG11A,Date Unknown,Mg,80
0,1,3,12SpacG11A,Date Unknown,Mg,80
0,2,3,12SpacG11A,Date Unknown,Mg,80
0,3,3,12SpacG11A,Date Unknown,Mg,80
0,4,3,12SpacG11A,Date Unknown,Mg,80
0,5,3,12SpacG11A,Date Unknown,Mg,80
0,6,3,12SpacG11A,Date Unknown,Mg,80
0,7,3,12SpacG11A,Date Unknown,Mg,80
0,8,3,12SpacG11A,Date Unknown,Mg,80
0,9,3,12SpacG11A,Date Unknown,Mg,80
0,10,3,12SpacG11A,Date Unknown,Mg,80
0,11,3,12SpacG11A,Date Unknown,Mg,80
0,12,3,12SpacG11A,Date Unknown,Mg,80
0,13,3,12SpacG11A,Date Unknown,Mg,80
0,14,3,12SpacG11A,Date Unknown,Mg,80
0,15,3,12SpacG11A,Date Unknown,Mg,80
1,16,3,12SpacG11A,Date Unknown,Mg,80
0,17,3,12SpacG11A,Date Unknown,Mg,80
1,18,3,12SpacG11A,Date Unknown,Mg,80
0,19,3,12SpacG11A,Date Unknown,Mg,80
0,20,3,12SpacG11A,Date Unknown,Mg,80
0,21,3,12SpacG11A,Date Unknown,Mg,80
0,22,3,12SpacG11A,Date Unknown,Mg,80
0,23,3,12SpacG11A,Date Unknown,Mg,80
0,24,3,12SpacG11A,Date Unknown,Mg,80
0,25,3,12SpacG11A,Date Unknown,Mg,80
0,26,3,12SpacG11A,Date Unknown,Mg,80
0,27,3,12SpacG11A,Date Unknown,Mg,80
0,28,3,12SpacG11A,Date Unknown,Mg,80
0,29,3,12SpacG11A,Date Unknown,Mg,80
0,0,4,12SpacG11A,Date Unknown,Mg,80
0,1,4,12SpacG11A,Date Unknown,Mg,80
1,2,4,12SpacG11A,Date Unknown,Mg,80
0,3,4,12SpacG11A,Date Unknown,Mg,80
0,4,4,12SpacG11A,Date Unknown,Mg,80
0,5,4,12SpacG11A,Date Unknown,Mg,80
0,6,4,12SpacG11A,Date Unknown,Mg,80
0,7,4,12SpacG11A,Date Unknown,Mg,80
0,8,4,12SpacG11A,Date Unknown,Mg,80
0,9,4,12SpacG11A,Date Unknown,Mg,80
0,10,4,12SpacG11A,Date Unknown,Mg,80
0,11,4,12SpacG11A,Date Unknown,Mg,80
0,12,4,12SpacG11A,Date Unknown,Mg,80
0,0,5,12SpacG11A,Date Unknown,Mg,80
0,1,5,12SpacG11A,Date Unknown,Mg,80
0,2,5,12SpacG11A,Date Unknown,Mg,80
0,3,5,12SpacG11A,Date Unknown,Mg,80
0,4,5,12SpacG11A,Date Unknown,Mg,80
0,5,5,12SpacG11A,Date Unknown,Mg,80
0,6,5,12SpacG11A,Date Unknown,Mg,80
0,7,5,12SpacG11A,Date Unknown,Mg,80
0,8,5,12SpacG11A,Date Unknown,Mg,80
1,9,5,12SpacG11A,Date Unknown,Mg,80
0,10,5,12SpacG11A,Date Unknown,Mg,80
0,11,5,12SpacG11A,Date Unknown,Mg,80
0,12,5,12SpacG11A,Date Unknown,Mg,80
0,13,5,12SpacG11A,Date Unknown,Mg,80
1,14,5,12SpacG11A,Date Unknown,Mg,80
0,15,5,12SpacG11A,Date Unknown,Mg,80
0,16,5,12SpacG11A,Date Unknown,Mg,80
0,17,5,12SpacG11A,Date Unknown,Mg,80
1,0,6,12SpacG11A,Date Unknown,Mg,80
0,1,6,12SpacG11A,Date Unknown,Mg,80
0,2,6,12SpacG11A,Date Unknown,Mg,80
0,3,6,12SpacG11A,Date Unknown,Mg,80
0,4,6,12SpacG11A,Date Unknown,Mg,80
0,5,6,12SpacG11A,Date Unknown,Mg,80
0,6,6,12SpacG11A,Date Unknown,Mg,80
0,7,6,12SpacG11A,Date Unknown,Mg,80
0,8,6,12SpacG11A,Date Unknown,Mg,80
0,9,6,12SpacG11A,Date Unknown,Mg,80
0,10,6,12SpacG11A,Date Unknown,Mg,80
0,11,6,12SpacG11A,Date Unknown,Mg,80
0,12,6,12SpacG11A,Date Unknown,Mg,80
0,13,6,12SpacG11A,Date Unknown,Mg,80
0,14,6,12SpacG11A,Date Unknown,Mg,80
1,15,6,12SpacG11A,Date Unknown,Mg,80
0,16,6,12SpacG11A,Date Unknown,Mg,80
0,17,6,12SpacG11A,Date Unknown,Mg,80
0,18,6,12SpacG11A,Date Unknown,Mg,80
0,19,6,12SpacG11A,Date Unknown,Mg,80
0,20,6,12SpacG11A,Date Unknown,Mg,80
0,21,6,12SpacG11A,Date Unknown,Mg,80
0,22,6,12SpacG11A,Date Unknown,Mg,80
0,23,6,12SpacG11A,Date Unknown,Mg,80
0,24,6,12SpacG11A,Date Unknown,Mg,80
0,0,7,12SpacG11A,Date Unknown,Mg,80
0,1,7,12SpacG11A,Date Unknown,Mg,80
0,2,7,12SpacG11A,Date Unknown,Mg,80
0,3,7,12SpacG11A,Date Unknown,Mg,80
0,4,7,12SpacG11A,Date Unknown,Mg,80
0,5,7,12SpacG11A,Date Unknown,Mg,80
0,6,7,12SpacG11A,Date Unknown,Mg,80
0,7,7,12SpacG11A,Date Unknown,Mg,80
0,8,7,12SpacG11A,Date Unknown,Mg,80
0,9,7,12SpacG11A,Date Unknown,Mg,80
0,10,7,12SpacG11A,Date Unknown,Mg,80
0,11,7,12SpacG11A,Date Unknown,Mg,80
0,12,7,12SpacG11A,Date Unknown,Mg,80
0,13,7,12SpacG11A,Date Unknown,Mg,80
0,14,7,12SpacG11A,Date Unknown,Mg,80
0,15,7,12SpacG11A,Date Unknown,Mg,80
0,16,7,12SpacG11A,Date Unknown,Mg,80
0,17,7,12SpacG11A,Date Unknown,Mg,80
0,18,7,12SpacG11A,Date Unknown,Mg,80
0,19,7,12SpacG11A,Date Unknown,Mg,80
0,0,8,12SpacG11A,Date Unknown,Mg,80
0,1,8,12SpacG11A,Date Unknown,Mg,80
0,2,8,12SpacG11A,Date Unknown,Mg,80
0,3,8,12SpacG11A,Date Unknown,Mg,80
0,4,8,12SpacG11A,Date Unknown,Mg,80
0,5,8,12SpacG11A,Date Unknown,Mg,80
0,6,8,12SpacG11A,Date Unknown,Mg,80
0,7,8,12SpacG11A,Date Unknown,Mg,80
0,8,8,12SpacG11A,Date Unknown,Mg,80
0,9,8,12SpacG11A,Date Unknown,Mg,80
1,10,8,12SpacG11A,Date Unknown,Mg,80
0,11,8,12SpacG11A,Date Unknown,Mg,80
0,12,8,12SpacG11A,Date Unknown,Mg,80
0,13,8,12SpacG11A,Date Unknown,Mg,80
0,14,8,12SpacG11A,Date Unknown,Mg,80
0,15,8,12SpacG11A,Date Unknown,Mg,80
0,16,8,12SpacG11A,Date Unknown,Mg,80
0,17,8,12SpacG11A,Date Unknown,Mg,80
0,18,8,12SpacG11A,Date Unknown,Mg,80
0,19,8,12SpacG11A,Date Unknown,Mg,80
0,20,8,12SpacG11A,Date Unknown,Mg,80
0,21,8,12SpacG11A,Date Unknown,Mg,80
1,22,8,12SpacG11A,Date Unknown,Mg,80
0,23,8,12SpacG11A,Date Unknown,Mg,80
0,24,8,12SpacG11A,Date Unknown,Mg,80
0,25,8,12SpacG11A,Date Unknown,Mg,80
0,26,8,12SpacG11A,Date Unknown,Mg,80
5,0,1,12SpacG11T,190529,Ca,80
5,1,1,12SpacG11T,190529,Ca,80
0,2,1,12SpacG11T,190529,Ca,80
0,3,1,12SpacG11T,190529,Ca,80
0,4,1,12SpacG11T,190529,Ca,80
2,5,1,12SpacG11T,190529,Ca,80
0,6,1,12SpacG11T,190529,Ca,80
0,7,1,12SpacG11T,190529,Ca,80
1,8,1,12SpacG11T,190529,Ca,80
0,9,1,12SpacG11T,190529,Ca,80
1,10,1,12SpacG11T,190529,Ca,80
3,11,1,12SpacG11T,190529,Ca,80
0,12,1,12SpacG11T,190529,Ca,80
0,13,1,12SpacG11T,190529,Ca,80
0,14,1,12SpacG11T,190529,Ca,80
6,15,1,12SpacG11T,190529,Ca,80
0,16,1,12SpacG11T,190529,Ca,80
0,17,1,12SpacG11T,190529,Ca,80
0,18,1,12SpacG11T,190529,Ca,80
0,19,1,12SpacG11T,190529,Ca,80
1,20,1,12SpacG11T,190529,Ca,80
0,0,2,12SpacG11T,190529,Ca,80
3,1,2,12SpacG11T,190529,Ca,80
0,2,2,12SpacG11T,190529,Ca,80
0,3,2,12SpacG11T,190529,Ca,80
3,4,2,12SpacG11T,190529,Ca,80
0,5,2,12SpacG11T,190529,Ca,80
1,6,2,12SpacG11T,190529,Ca,80
0,7,2,12SpacG11T,190529,Ca,80
0,8,2,12SpacG11T,190529,Ca,80
0,9,2,12SpacG11T,190529,Ca,80
0,10,2,12SpacG11T,190529,Ca,80
0,11,2,12SpacG11T,190529,Ca,80
0,12,2,12SpacG11T,190529,Ca,80
0,13,2,12SpacG11T,190529,Ca,80
1,14,2,12SpacG11T,190529,Ca,80
0,15,2,12SpacG11T,190529,Ca,80
0,16,2,12SpacG11T,190529,Ca,80
0,17,2,12SpacG11T,190529,Ca,80
0,18,2,12SpacG11T,190529,Ca,80
1,19,2,12SpacG11T,190529,Ca,80
5,20,2,12SpacG11T,190529,Ca,80
0,21,2,12SpacG11T,190529,Ca,80
2,22,2,12SpacG11T,190529,Ca,80
0,0,3,12SpacG11T,190529,Ca,80
0,1,3,12SpacG11T,190529,Ca,80
0,2,3,12SpacG11T,190529,Ca,80
2,3,3,12SpacG11T,190529,Ca,80
0,4,3,12SpacG11T,190529,Ca,80
0,5,3,12SpacG11T,190529,Ca,80
0,6,3,12SpacG11T,190529,Ca,80
0,7,3,12SpacG11T,190529,Ca,80
0,8,3,12SpacG11T,190529,Ca,80
2,9,3,12SpacG11T,190529,Ca,80
0,10,3,12SpacG11T,190529,Ca,80
4,11,3,12SpacG11T,190529,Ca,80
0,0,4,12SpacG11T,190529,Ca,80
0,1,4,12SpacG11T,190529,Ca,80
0,2,4,12SpacG11T,190529,Ca,80
2,3,4,12SpacG11T,190529,Ca,80
1,4,4,12SpacG11T,190529,Ca,80
0,5,4,12SpacG11T,190529,Ca,80
1,6,4,12SpacG11T,190529,Ca,80
0,0,5,12SpacG11T,190529,Ca,80
0,1,5,12SpacG11T,190529,Ca,80
0,2,5,12SpacG11T,190529,Ca,80
0,3,5,12SpacG11T,190529,Ca,80
0,4,5,12SpacG11T,190529,Ca,80
3,5,5,12SpacG11T,190529,Ca,80
0,6,5,12SpacG11T,190529,Ca,80
0,7,5,12SpacG11T,190529,Ca,80
0,8,5,12SpacG11T,190529,Ca,80
1,9,5,12SpacG11T,190529,Ca,80
1,10,5,12SpacG11T,190529,Ca,80
0,11,5,12SpacG11T,190529,Ca,80
0,12,5,12SpacG11T,190529,Ca,80
0,13,5,12SpacG11T,190529,Ca,80
0,0,6,12SpacG11T,190529,Ca,80
0,1,6,12SpacG11T,190529,Ca,80
3,2,6,12SpacG11T,190529,Ca,80
0,3,6,12SpacG11T,190529,Ca,80
2,4,6,12SpacG11T,190529,Ca,80
0,5,6,12SpacG11T,190529,Ca,80
3,6,6,12SpacG11T,190529,Ca,80
0,7,6,12SpacG11T,190529,Ca,80
0,8,6,12SpacG11T,190529,Ca,80
0,9,6,12SpacG11T,190529,Ca,80
0,10,6,12SpacG11T,190529,Ca,80
0,11,6,12SpacG11T,190529,Ca,80
0,12,6,12SpacG11T,190529,Ca,80
2,13,6,12SpacG11T,190529,Ca,80
0,14,6,12SpacG11T,190529,Ca,80
0,15,6,12SpacG11T,190529,Ca,80
0,16,6,12SpacG11T,190529,Ca,80
0,17,6,12SpacG11T,190529,Ca,80
2,18,6,12SpacG11T,190529,Ca,80
1,19,6,12SpacG11T,190529,Ca,80
0,20,6,12SpacG11T,190529,Ca,80
1,21,6,12SpacG11T,190529,Ca,80
4,22,6,12SpacG11T,190529,Ca,80
1,0,7,12SpacG11T,190529,Ca,80
0,1,7,12SpacG11T,190529,Ca,80
0,2,7,12SpacG11T,190529,Ca,80
0,3,7,12SpacG11T,190529,Ca,80
0,4,7,12SpacG11T,190529,Ca,80
0,5,7,12SpacG11T,190529,Ca,80
0,6,7,12SpacG11T,190529,Ca,80
5,7,7,12SpacG11T,190529,Ca,80
0,8,7,12SpacG11T,190529,Ca,80
0,9,7,12SpacG11T,190529,Ca,80
0,10,7,12SpacG11T,190529,Ca,80
0,11,7,12SpacG11T,190529,Ca,80
1,12,7,12SpacG11T,190529,Ca,80
0,13,7,12SpacG11T,190529,Ca,80
0,14,7,12SpacG11T,190529,Ca,80
0,15,7,12SpacG11T,190529,Ca,80
0,16,7,12SpacG11T,190529,Ca,80
0,17,7,12SpacG11T,190529,Ca,80
0,0,8,12SpacG11T,190529,Ca,80
1,1,8,12SpacG11T,190529,Ca,80
0,2,8,12SpacG11T,190529,Ca,80
0,3,8,12SpacG11T,190529,Ca,80
0,4,8,12SpacG11T,190529,Ca,80
3,5,8,12SpacG11T,190529,Ca,80
2,6,8,12SpacG11T,190529,Ca,80
1,7,8,12SpacG11T,190529,Ca,80
4,8,8,12SpacG11T,190529,Ca,80
0,9,8,12SpacG11T,190529,Ca,80
3,10,8,12SpacG11T,190529,Ca,80
0,11,8,12SpacG11T,190529,Ca,80
0,12,8,12SpacG11T,190529,Ca,80
3,13,8,12SpacG11T,190529,Ca,80
0,14,8,12SpacG11T,190529,Ca,80
0,15,8,12SpacG11T,190529,Ca,80
0,16,8,12SpacG11T,190529,Ca,80
0,17,8,12SpacG11T,190529,Ca,80
0,18,8,12SpacG11T,190529,Ca,80
1,19,8,12SpacG11T,190529,Ca,80
0,0,9,12SpacG11T,190529,Ca,80
5,1,9,12SpacG11T,190529,Ca,80
0,2,9,12SpacG11T,190529,Ca,80
0,3,9,12SpacG11T,190529,Ca,80
0,4,9,12SpacG11T,190529,Ca,80
0,5,9,12SpacG11T,190529,Ca,80
1,6,9,12SpacG11T,190529,Ca,80
0,7,9,12SpacG11T,190529,Ca,80
0,8,9,12SpacG11T,190529,Ca,80
0,9,9,12SpacG11T,190529,Ca,80
0,10,9,12SpacG11T,190529,Ca,80
0,11,9,12SpacG11T,190529,Ca,80
1,12,9,12SpacG11T,190529,Ca,80
0,0,10,12SpacG11T,190529,Ca,80
0,1,10,12SpacG11T,190529,Ca,80
0,2,10,12SpacG11T,190529,Ca,80
0,3,10,12SpacG11T,190529,Ca,80
2,4,10,12SpacG11T,190529,Ca,80
1,5,10,12SpacG11T,190529,Ca,80
0,6,10,12SpacG11T,190529,Ca,80
0,7,10,12SpacG11T,190529,Ca,80
0,8,10,12SpacG11T,190529,Ca,80
0,9,10,12SpacG11T,190529,Ca,80
0,10,10,12SpacG11T,190529,Ca,80
0,11,10,12SpacG11T,190529,Ca,80
2,12,10,12SpacG11T,190529,Ca,80
9,13,10,12SpacG11T,190529,Ca,80
4,14,10,12SpacG11T,190529,Ca,80
0,0,11,12SpacG11T,190529,Ca,80
2,1,11,12SpacG11T,190529,Ca,80
2,2,11,12SpacG11T,190529,Ca,80
0,3,11,12SpacG11T,190529,Ca,80
1,4,11,12SpacG11T,190529,Ca,80
3,5,11,12SpacG11T,190529,Ca,80
2,6,11,12SpacG11T,190529,Ca,80
0,7,11,12SpacG11T,190529,Ca,80
0,8,11,12SpacG11T,190529,Ca,80
1,9,11,12SpacG11T,190529,Ca,80
1,10,11,12SpacG11T,190529,Ca,80
0,11,11,12SpacG11T,190529,Ca,80
0,12,11,12SpacG11T,190529,Ca,80
0,13,11,12SpacG11T,190529,Ca,80
0,14,11,12SpacG11T,190529,Ca,80
1,15,11,12SpacG11T,190529,Ca,80
0,16,11,12SpacG11T,190529,Ca,80
2,17,11,12SpacG11T,190529,Ca,80
0,18,11,12SpacG11T,190529,Ca,80
0,19,11,12SpacG11T,190529,Ca,80
0,20,11,12SpacG11T,190529,Ca,80
0,0,12,12SpacG11T,190529,Ca,80
0,1,12,12SpacG11T,190529,Ca,80
0,2,12,12SpacG11T,190529,Ca,80
5,3,12,12SpacG11T,190529,Ca,80
0,4,12,12SpacG11T,190529,Ca,80
0,5,12,12SpacG11T,190529,Ca,80
0,6,12,12SpacG11T,190529,Ca,80
0,7,12,12SpacG11T,190529,Ca,80
0,8,12,12SpacG11T,190529,Ca,80
0,9,12,12SpacG11T,190529,Ca,80
0,10,12,12SpacG11T,190529,Ca,80
0,11,12,12SpacG11T,190529,Ca,80
0,12,12,12SpacG11T,190529,Ca,80
1,13,12,12SpacG11T,190529,Ca,80
0,14,12,12SpacG11T,190529,Ca,80
0,15,12,12SpacG11T,190529,Ca,80
0,16,12,12SpacG11T,190529,Ca,80
0,17,12,12SpacG11T,190529,Ca,80
1,18,12,12SpacG11T,190529,Ca,80
0,19,12,12SpacG11T,190529,Ca,80
0,20,12,12SpacG11T,190529,Ca,80
0,0,13,12SpacG11T,190529,Ca,80
0,1,13,12SpacG11T,190529,Ca,80
0,2,13,12SpacG11T,190529,Ca,80
0,3,13,12SpacG11T,190529,Ca,80
1,4,13,12SpacG11T,190529,Ca,80
0,5,13,12SpacG11T,190529,Ca,80
0,6,13,12SpacG11T,190529,Ca,80
1,0,14,12SpacG11T,190529,Ca,80
4,1,14,12SpacG11T,190529,Ca,80
0,2,14,12SpacG11T,190529,Ca,80
1,3,14,12SpacG11T,190529,Ca,80
0,4,14,12SpacG11T,190529,Ca,80
0,5,14,12SpacG11T,190529,Ca,80
0,6,14,12SpacG11T,190529,Ca,80
0,7,14,12SpacG11T,190529,Ca,80
0,8,14,12SpacG11T,190529,Ca,80
0,9,14,12SpacG11T,190529,Ca,80
1,10,14,12SpacG11T,190529,Ca,80
0,11,14,12SpacG11T,190529,Ca,80
0,12,14,12SpacG11T,190529,Ca,80
1,13,14,12SpacG11T,190529,Ca,80
0,14,14,12SpacG11T,190529,Ca,80
0,15,14,12SpacG11T,190529,Ca,80
1,16,14,12SpacG11T,190529,Ca,80
1,17,14,12SpacG11T,190529,Ca,80
2,0,15,12SpacG11T,190529,Ca,80
1,1,15,12SpacG11T,190529,Ca,80
0,2,15,12SpacG11T,190529,Ca,80
0,3,15,12SpacG11T,190529,Ca,80
3,4,15,12SpacG11T,190529,Ca,80
0,5,15,12SpacG11T,190529,Ca,80
0,6,15,12SpacG11T,190529,Ca,80
0,7,15,12SpacG11T,190529,Ca,80
2,8,15,12SpacG11T,190529,Ca,80
1,9,15,12SpacG11T,190529,Ca,80
1,10,15,12SpacG11T,190529,Ca,80
1,11,15,12SpacG11T,190529,Ca,80
0,12,15,12SpacG11T,190529,Ca,80
4,13,15,12SpacG11T,190529,Ca,80
0,14,15,12SpacG11T,190529,Ca,80
2,15,15,12SpacG11T,190529,Ca,80
0,16,15,12SpacG11T,190529,Ca,80
1,17,15,12SpacG11T,190529,Ca,80
0,18,15,12SpacG11T,190529,Ca,80
0,19,15,12SpacG11T,190529,Ca,80
0,20,15,12SpacG11T,190529,Ca,80
0,21,15,12SpacG11T,190529,Ca,80
0,0,16,12SpacG11T,190529,Ca,80
6,1,16,12SpacG11T,190529,Ca,80
4,2,16,12SpacG11T,190529,Ca,80
0,3,16,12SpacG11T,190529,Ca,80
0,4,16,12SpacG11T,190529,Ca,80
1,5,16,12SpacG11T,190529,Ca,80
0,6,16,12SpacG11T,190529,Ca,80
3,7,16,12SpacG11T,190529,Ca,80
0,8,16,12SpacG11T,190529,Ca,80
0,9,16,12SpacG11T,190529,Ca,80
3,10,16,12SpacG11T,190529,Ca,80
1,11,16,12SpacG11T,190529,Ca,80
0,12,16,12SpacG11T,190529,Ca,80
