index,dwell_time_min,cut,replicate,mutant,date
0,0.7311111111111112,0,5,12SpacG6T,170725
1,3.0011111111111113,0,5,12SpacG6T,170725
2,1.1594444444444445,0,5,12SpacG6T,170725
3,4.636111111111111,0,5,12SpacG6T,170725
4,0.7844444444444445,0,5,12SpacG6T,170725
5,2.921666666666667,0,5,12SpacG6T,170725
0,31.34611111111111,0,6,12SpacG6T,170725
1,2.4472222222222224,0,6,12SpacG6T,170725
2,0.7466666666666667,0,6,12SpacG6T,170725
3,0.9166666666666666,0,6,12SpacG6T,170725
4,1.5005555555555556,0,6,12SpacG6T,170725
5,22.248333333333335,0,6,12SpacG6T,170725
6,30.552777777777777,0,6,12SpacG6T,170725
7,0.765,0,6,12SpacG6T,170725
8,21.344444444444445,0,6,12SpacG6T,170725
9,2.1372222222222224,0,6,12SpacG6T,170725
10,14.747777777777777,0,6,12SpacG6T,170725
11,3.6255555555555556,0,6,12SpacG6T,170725
12,23.842777777777776,0,6,12SpacG6T,170725
13,3.2894444444444444,0,6,12SpacG6T,170725
14,0.9777777777777777,0,6,12SpacG6T,170725
15,2.4322222222222223,0,6,12SpacG6T,170725
16,1.8455555555555556,0,6,12SpacG6T,170725
17,0.8866666666666667,0,6,12SpacG6T,170725
18,0.8177777777777778,0,6,12SpacG6T,170725
19,1.6511111111111112,0,6,12SpacG6T,170725
0,2.9555555555555557,0,7,12SpacG6T,170725
1,0.7255555555555555,0,7,12SpacG6T,170725
2,1.5994444444444444,0,7,12SpacG6T,170725
3,2.451111111111111,0,7,12SpacG6T,170725
4,7.348333333333334,0,7,12SpacG6T,170725
5,0.8144444444444444,0,7,12SpacG6T,170725
0,3.2144444444444447,0,8,12SpacG6T,170725
1,1.3794444444444445,0,8,12SpacG6T,170725
2,1.1611111111111112,0,8,12SpacG6T,170725
3,3.4805555555555556,0,8,12SpacG6T,170725
0,10.846111111111112,0,1,V1-135,190520
1,0.895,0,1,V1-135,190520
2,2.0588888888888888,0,1,V1-135,190520
3,1.2844444444444445,0,1,V1-135,190520
0,7.3933333333333335,0,2,V1-135,190520
1,16.58,0,2,V1-135,190520
2,1.4927777777777778,0,2,V1-135,190520
3,4.644444444444445,0,2,V1-135,190520
4,3.3966666666666665,0,2,V1-135,190520
5,2.99,0,2,V1-135,190520
6,7.829444444444444,0,2,V1-135,190520
7,1.4377777777777778,0,2,V1-135,190520
0,0.765,0,3,V1-135,190520
1,2.5722222222222224,0,3,V1-135,190520
2,3.75,0,3,V1-135,190520
3,8.24,0,3,V1-135,190520
4,1.4527777777777777,0,3,V1-135,190520
5,2.972777777777778,0,3,V1-135,190520
6,2.7777777777777777,0,3,V1-135,190520
7,7.570555555555556,0,3,V1-135,190520
8,4.882777777777778,0,3,V1-135,190520
9,16.380555555555556,0,3,V1-135,190520
0,27.317222222222224,0,4,V1-135,190520
0,0.7344444444444445,0,6,V1-135,190520
1,1.156111111111111,0,6,V1-135,190520
2,0.8288888888888889,0,6,V1-135,190520
3,0.7438888888888889,0,6,V1-135,190520
4,4.136666666666667,0,6,V1-135,190520
5,1.166111111111111,0,6,V1-135,190520
6,1.3872222222222221,0,6,V1-135,190520
7,5.238888888888889,0,6,V1-135,190520
8,0.7505555555555555,0,6,V1-135,190520
0,1.1416666666666666,0,7,V1-135,190520
1,11.569444444444445,0,7,V1-135,190520
2,21.615,0,7,V1-135,190520
3,19.54,0,7,V1-135,190520
4,0.9622222222222222,0,7,V1-135,190520
5,0.8894444444444445,0,7,V1-135,190520
0,0.7261111111111112,0,10,V1-135,190520
1,2.223333333333333,0,10,V1-135,190520
2,2.203333333333333,0,10,V1-135,190520
3,0.9894444444444445,0,10,V1-135,190520
4,1.4377777777777778,0,10,V1-135,190520
5,4.0216666666666665,0,10,V1-135,190520
6,1.8511111111111112,0,10,V1-135,190520
7,1.8488888888888888,0,10,V1-135,190520
8,1.2733333333333334,0,10,V1-135,190520
9,4.635,0,10,V1-135,190520
10,2.466111111111111,0,10,V1-135,190520
11,2.575,0,10,V1-135,190520
0,4.794444444444444,0,1,12SpacG10C,180202
1,0.9472222222222222,0,1,12SpacG10C,180202
2,0.7294444444444445,0,1,12SpacG10C,180202
3,0.7538888888888889,0,1,12SpacG10C,180202
4,1.8344444444444445,0,1,12SpacG10C,180202
5,1.5611111111111111,0,1,12SpacG10C,180202
6,0.8216666666666667,0,1,12SpacG10C,180202
7,1.613888888888889,0,1,12SpacG10C,180202
8,3.4505555555555554,0,1,12SpacG10C,180202
0,0.7611111111111111,0,3,12SpacG10C,180202
1,4.860555555555556,0,3,12SpacG10C,180202
2,2.0077777777777777,0,3,12SpacG10C,180202
3,1.245,0,3,12SpacG10C,180202
4,1.448888888888889,0,3,12SpacG10C,180202
5,4.178333333333334,0,3,12SpacG10C,180202
6,0.9866666666666667,0,3,12SpacG10C,180202
7,0.8344444444444444,0,3,12SpacG10C,180202
0,2.2683333333333335,0,4,12SpacG10C,180202
1,0.9016666666666666,0,4,12SpacG10C,180202
2,2.7905555555555557,0,4,12SpacG10C,180202
3,2.1577777777777776,0,4,12SpacG10C,180202
4,1.1655555555555555,0,4,12SpacG10C,180202
5,2.5416666666666665,0,4,12SpacG10C,180202
6,1.3022222222222222,0,4,12SpacG10C,180202
7,0.8461111111111111,0,4,12SpacG10C,180202
8,9.756666666666666,0,4,12SpacG10C,180202
9,4.097777777777778,0,4,12SpacG10C,180202
10,2.0,0,4,12SpacG10C,180202
0,1.0638888888888889,0,1,12NonC8G,170609
1,0.9605555555555556,0,1,12NonC8G,170609
2,1.1272222222222221,0,1,12NonC8G,170609
3,0.7627777777777778,0,1,12NonC8G,170609
4,1.3216666666666668,0,1,12NonC8G,170609
0,0.7311111111111112,0,3,12NonC8G,170609
0,0.825,0,4,12NonC8G,170609
1,1.8172222222222223,0,4,12NonC8G,170609
2,5.275555555555556,0,4,12NonC8G,170609
3,8.794444444444444,0,4,12NonC8G,170609
4,14.83,0,4,12NonC8G,170609
5,0.7677777777777778,0,4,12NonC8G,170609
6,2.443888888888889,0,4,12NonC8G,170609
7,0.7561111111111111,0,4,12NonC8G,170609
0,2.0027777777777778,0,7,12NonC8G,170609
1,0.8094444444444444,0,7,12NonC8G,170609
2,0.7616666666666667,0,7,12NonC8G,170609
3,2.2616666666666667,0,7,12NonC8G,170609
4,0.9072222222222223,0,7,12NonC8G,170609
5,0.8572222222222222,0,7,12NonC8G,170609
6,2.063888888888889,0,7,12NonC8G,170609
7,0.8533333333333334,0,7,12NonC8G,170609
8,1.2327777777777778,0,7,12NonC8G,170609
9,20.058888888888887,0,7,12NonC8G,170609
10,0.8355555555555556,0,7,12NonC8G,170609
11,1.0955555555555556,0,7,12NonC8G,170609
12,7.655555555555556,0,7,12NonC8G,170609
13,1.9033333333333333,0,7,12NonC8G,170609
14,14.702222222222222,0,7,12NonC8G,170609
0,0.7994444444444444,0,2,12HeptA4T,160920
0,11.95888888888889,0,3,12HeptA4T,160920
1,4.166111111111111,0,3,12HeptA4T,160920
2,0.7211111111111111,0,3,12HeptA4T,160920
3,2.283888888888889,0,3,12HeptA4T,160920
4,0.8227777777777778,0,3,12HeptA4T,160920
5,4.95,0,3,12HeptA4T,160920
0,16.69388888888889,0,5,12HeptA4T,160920
1,0.8216666666666667,0,5,12HeptA4T,160920
2,0.7805555555555556,0,5,12HeptA4T,160920
3,0.8988888888888888,0,5,12HeptA4T,160920
4,1.8716666666666666,0,5,12HeptA4T,160920
5,2.9266666666666667,0,5,12HeptA4T,160920
6,52.971111111111114,0,5,12HeptA4T,160920
7,0.9511111111111111,0,5,12HeptA4T,160920
0,36.836666666666666,0,6,12HeptA4T,160920
1,11.981111111111112,0,6,12HeptA4T,160920
2,2.4138888888888888,0,6,12HeptA4T,160920
3,0.7655555555555555,0,6,12HeptA4T,160920
4,12.083333333333334,0,6,12HeptA4T,160920
5,7.585,0,6,12HeptA4T,160920
6,6.012222222222222,0,6,12HeptA4T,160920
7,29.465555555555557,0,6,12HeptA4T,160920
8,4.860555555555556,0,6,12HeptA4T,160920
9,4.737222222222222,0,6,12HeptA4T,160920
10,1.1783333333333332,0,6,12HeptA4T,160920
11,69.995,0,6,12HeptA4T,160920
12,1.1572222222222222,0,6,12HeptA4T,160920
0,2.1494444444444443,0,7,12HeptA4T,160920
1,16.115555555555556,0,7,12HeptA4T,160920
2,2.1444444444444444,0,7,12HeptA4T,160920
3,2.9072222222222224,0,7,12HeptA4T,160920
4,3.2711111111111113,0,7,12HeptA4T,160920
5,14.260555555555555,0,7,12HeptA4T,160920
6,8.083333333333334,0,7,12HeptA4T,160920
7,2.9072222222222224,0,7,12HeptA4T,160920
8,3.4033333333333333,0,7,12HeptA4T,160920
9,3.8305555555555557,0,7,12HeptA4T,160920
10,5.5744444444444445,0,7,12HeptA4T,160920
11,30.98777777777778,0,7,12HeptA4T,160920
12,31.523888888888887,0,7,12HeptA4T,160920
13,5.981111111111111,0,7,12HeptA4T,160920
14,3.882222222222222,0,7,12HeptA4T,160920
15,2.7544444444444443,0,7,12HeptA4T,160920
16,28.355,0,7,12HeptA4T,160920
17,19.767222222222223,0,7,12HeptA4T,160920
18,10.059444444444445,0,7,12HeptA4T,160920
19,6.500555555555556,0,7,12HeptA4T,160920
20,1.8455555555555556,0,7,12HeptA4T,160920
21,0.7883333333333333,0,7,12HeptA4T,160920
22,24.498333333333335,0,7,12HeptA4T,160920
23,8.2,0,7,12HeptA4T,160920
24,11.023333333333333,0,7,12HeptA4T,160920
25,7.972222222222222,0,7,12HeptA4T,160920
26,2.178888888888889,0,7,12HeptA4T,160920
27,55.93388888888889,0,7,12HeptA4T,160920
28,0.7472222222222222,0,7,12HeptA4T,160920
29,13.727777777777778,0,7,12HeptA4T,160920
0,3.625,0,8,12HeptA4T,160920
1,5.567777777777778,0,8,12HeptA4T,160920
2,49.27388888888889,0,8,12HeptA4T,160920
0,5.924444444444444,0,9,12HeptA4T,160920
1,3.9405555555555556,0,9,12HeptA4T,160920
2,28.577222222222222,0,9,12HeptA4T,160920
3,14.591111111111111,0,9,12HeptA4T,160920
4,1.1044444444444443,0,9,12HeptA4T,160920
5,0.87,0,9,12HeptA4T,160920
6,11.121666666666666,0,9,12HeptA4T,160920
7,17.439444444444444,0,9,12HeptA4T,160920
8,1.1411111111111112,0,9,12HeptA4T,160920
9,0.9988888888888889,0,9,12HeptA4T,160920
0,9.33611111111111,0,10,12HeptA4T,160920
1,2.805,0,10,12HeptA4T,160920
2,1.3711111111111112,0,10,12HeptA4T,160920
3,0.7605555555555555,0,10,12HeptA4T,160920
4,5.261111111111111,0,10,12HeptA4T,160920
5,0.7483333333333333,0,10,12HeptA4T,160920
6,3.203333333333333,0,10,12HeptA4T,160920
7,12.218333333333334,0,10,12HeptA4T,160920
8,3.352777777777778,0,10,12HeptA4T,160920
9,18.386666666666667,0,10,12HeptA4T,160920
10,9.973333333333333,0,10,12HeptA4T,160920
11,7.266666666666667,0,10,12HeptA4T,160920
12,2.4383333333333335,0,10,12HeptA4T,160920
13,12.837222222222222,0,10,12HeptA4T,160920
14,2.0544444444444445,0,10,12HeptA4T,160920
15,3.5566666666666666,0,10,12HeptA4T,160920
16,1.8894444444444445,0,10,12HeptA4T,160920
0,5.461111111111111,0,11,12HeptA4T,160920
1,1.2183333333333333,0,11,12HeptA4T,160920
2,30.60388888888889,0,11,12HeptA4T,160920
3,0.8283333333333334,0,11,12HeptA4T,160920
4,0.8883333333333333,0,11,12HeptA4T,160920
5,0.7161111111111111,0,11,12HeptA4T,160920
6,9.238888888888889,0,11,12HeptA4T,160920
7,4.732777777777778,0,11,12HeptA4T,160920
8,3.176111111111111,0,11,12HeptA4T,160920
9,15.437777777777777,0,11,12HeptA4T,160920
10,1.8294444444444444,0,11,12HeptA4T,160920
11,17.513333333333332,0,11,12HeptA4T,160920
12,2.551111111111111,0,11,12HeptA4T,160920
13,5.316111111111111,0,11,12HeptA4T,160920
14,3.943888888888889,0,11,12HeptA4T,160920
15,2.063888888888889,0,11,12HeptA4T,160920
16,14.626666666666667,0,11,12HeptA4T,160920
17,1.065,0,11,12HeptA4T,160920
18,16.460555555555555,0,11,12HeptA4T,160920
19,8.525555555555556,0,11,12HeptA4T,160920
0,7.891666666666667,0,12,12HeptA4T,160920
1,33.76777777777778,0,12,12HeptA4T,160920
2,12.543333333333333,0,12,12HeptA4T,160920
3,0.8072222222222222,0,12,12HeptA4T,160920
4,0.7416666666666667,0,12,12HeptA4T,160920
5,5.308333333333334,0,12,12HeptA4T,160920
6,4.3261111111111115,0,12,12HeptA4T,160920
7,1.7705555555555557,0,12,12HeptA4T,160920
8,18.79222222222222,0,12,12HeptA4T,160920
9,3.6966666666666668,0,12,12HeptA4T,160920
10,4.308888888888889,0,12,12HeptA4T,160920
11,1.3522222222222222,0,12,12HeptA4T,160920
12,0.74,0,12,12HeptA4T,160920
13,37.83555555555556,0,12,12HeptA4T,160920
14,5.357222222222222,0,12,12HeptA4T,160920
0,1.2161111111111111,0,1,12NonC8T,180928
1,3.007222222222222,0,1,12NonC8T,180928
0,0.7388888888888889,0,2,12NonC8T,180928
0,15.818333333333333,0,5,12NonC8T,180928
1,5.993333333333333,0,5,12NonC8T,180928
2,1.3705555555555555,0,5,12NonC8T,180928
3,2.7111111111111112,0,5,12NonC8T,180928
4,0.7316666666666667,0,5,12NonC8T,180928
0,8.635555555555555,0,8,12NonC8T,180928
1,1.3322222222222222,0,8,12NonC8T,180928
2,0.735,0,8,12NonC8T,180928
3,0.9772222222222222,0,8,12NonC8T,180928
0,1.02,0,1,12SpacT9A,170810
1,0.7966666666666666,0,1,12SpacT9A,170810
2,2.526111111111111,0,1,12SpacT9A,170810
3,20.251666666666665,0,1,12SpacT9A,170810
0,2.398888888888889,0,2,12SpacT9A,170810
1,0.8288888888888889,0,2,12SpacT9A,170810
2,0.7255555555555555,0,2,12SpacT9A,170810
3,1.5922222222222222,0,2,12SpacT9A,170810
0,24.316111111111113,0,3,12SpacT9A,170810
1,0.8516666666666667,0,3,12SpacT9A,170810
2,2.111111111111111,0,3,12SpacT9A,170810
3,1.5622222222222222,0,3,12SpacT9A,170810
4,0.7638888888888888,0,3,12SpacT9A,170810
0,23.959444444444443,0,5,12SpacT9A,170810
1,2.588888888888889,0,5,12SpacT9A,170810
2,1.2905555555555555,0,5,12SpacT9A,170810
3,8.015555555555556,0,5,12SpacT9A,170810
4,1.3522222222222222,0,5,12SpacT9A,170810
5,5.46,0,5,12SpacT9A,170810
0,4.88,0,6,12SpacT9A,170810
1,2.1366666666666667,0,6,12SpacT9A,170810
2,55.272777777777776,0,6,12SpacT9A,170810
3,3.5655555555555556,0,6,12SpacT9A,170810
4,2.0877777777777777,0,6,12SpacT9A,170810
0,2.226111111111111,0,1,V9-120,190521
1,6.225,0,1,V9-120,190521
2,1.656111111111111,0,1,V9-120,190521
3,1.1688888888888889,0,1,V9-120,190521
0,6.345555555555555,0,2,V9-120,190521
1,1.4344444444444444,0,2,V9-120,190521
2,23.531111111111112,0,2,V9-120,190521
3,4.092777777777778,0,2,V9-120,190521
4,1.3005555555555555,0,2,V9-120,190521
5,1.7777777777777777,0,2,V9-120,190521
6,6.628333333333333,0,2,V9-120,190521
7,2.06,0,2,V9-120,190521
0,0.7822222222222223,0,5,V9-120,190521
1,6.725,0,5,V9-120,190521
2,2.135,0,5,V9-120,190521
3,24.288333333333334,0,5,V9-120,190521
0,0.7727777777777778,0,8,V9-120,190521
1,5.498888888888889,0,8,V9-120,190521
2,5.522222222222222,0,8,V9-120,190521
3,2.796666666666667,0,8,V9-120,190521
4,0.8511111111111112,0,8,V9-120,190521
5,1.2977777777777777,0,8,V9-120,190521
0,1.6477777777777778,0,11,V9-120,190521
1,2.0305555555555554,0,11,V9-120,190521
2,0.7861111111111111,0,11,V9-120,190521
0,0.7861111111111111,0,13,V9-120,190521
1,5.709444444444444,0,13,V9-120,190521
2,7.836111111111111,0,13,V9-120,190521
3,0.9188888888888889,0,13,V9-120,190521
4,13.444444444444445,0,13,V9-120,190521
5,1.356111111111111,0,13,V9-120,190521
6,0.7266666666666667,0,13,V9-120,190521
7,0.7816666666666666,0,13,V9-120,190521
8,0.8138888888888889,0,13,V9-120,190521
9,1.2027777777777777,0,13,V9-120,190521
0,4.411111111111111,0,1,12NonA3C,170120
0,6.907777777777778,0,2,12NonA3C,170120
1,1.3211111111111111,0,2,12NonA3C,170120
2,0.7311111111111112,0,2,12NonA3C,170120
3,0.8322222222222222,0,2,12NonA3C,170120
4,1.1288888888888888,0,2,12NonA3C,170120
0,5.707222222222223,0,3,12NonA3C,170120
1,2.566666666666667,0,3,12NonA3C,170120
2,3.151666666666667,0,3,12NonA3C,170120
3,3.4255555555555555,0,3,12NonA3C,170120
4,56.67055555555555,0,3,12NonA3C,170120
5,1.58,0,3,12NonA3C,170120
0,0.7627777777777778,0,6,12NonA3C,170120
0,2.8116666666666665,0,7,12NonA3C,170120
0,4.089444444444444,0,11,12NonA3C,170120
0,0.7916666666666666,0,3,12HeptG5C,160923
1,2.1766666666666667,0,3,12HeptG5C,160923
2,0.81,0,3,12HeptG5C,160923
0,2.723333333333333,0,7,12HeptG5C,160923
1,3.0733333333333333,0,7,12HeptG5C,160923
2,0.7527777777777778,0,7,12HeptG5C,160923
3,6.758333333333334,0,7,12HeptG5C,160923
4,4.522777777777778,0,7,12HeptG5C,160923
5,1.8077777777777777,0,7,12HeptG5C,160923
6,0.8422222222222222,0,7,12HeptG5C,160923
0,1.4083333333333334,0,8,12HeptG5C,160923
1,1.4961111111111112,0,8,12HeptG5C,160923
2,1.1583333333333334,0,8,12HeptG5C,160923
3,0.8816666666666667,0,8,12HeptG5C,160923
4,1.2105555555555556,0,8,12HeptG5C,160923
5,7.006111111111111,0,8,12HeptG5C,160923
6,5.617222222222222,0,8,12HeptG5C,160923
7,2.825,0,8,12HeptG5C,160923
8,0.8111111111111111,0,8,12HeptG5C,160923
0,16.028333333333332,0,9,12HeptG5C,160923
1,1.7166666666666666,0,9,12HeptG5C,160923
2,3.8944444444444444,0,9,12HeptG5C,160923
3,2.8755555555555556,0,9,12HeptG5C,160923
4,13.678888888888888,0,9,12HeptG5C,160923
5,1.0944444444444446,0,9,12HeptG5C,160923
6,57.50111111111111,0,9,12HeptG5C,160923
7,1.021111111111111,0,9,12HeptG5C,160923
8,1.1633333333333333,0,9,12HeptG5C,160923
9,0.8216666666666667,0,9,12HeptG5C,160923
10,1.5061111111111112,0,9,12HeptG5C,160923
0,1.0855555555555556,0,10,12HeptG5C,160923
1,0.7711111111111111,0,10,12HeptG5C,160923
2,2.4205555555555556,0,10,12HeptG5C,160923
3,0.735,0,10,12HeptG5C,160923
4,1.3038888888888889,0,10,12HeptG5C,160923
5,5.222777777777778,0,10,12HeptG5C,160923
0,31.016111111111112,0,11,12HeptG5C,160923
1,1.7238888888888888,0,11,12HeptG5C,160923
2,0.7438888888888889,0,11,12HeptG5C,160923
3,1.7394444444444443,0,11,12HeptG5C,160923
4,3.963888888888889,0,11,12HeptG5C,160923
5,5.677777777777778,0,11,12HeptG5C,160923
6,18.59,0,11,12HeptG5C,160923
7,0.9522222222222222,0,11,12HeptG5C,160923
8,15.966666666666667,0,11,12HeptG5C,160923
0,2.7494444444444444,0,12,12HeptG5C,160923
